longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-117.93,34.15,10.0,9610.0,2005.0,4723.0,1907.0,4.0393,<1H OCEAN,156800.0
-122.2,37.78,52.0,2965.0,1637.0,1225.0,423.0,7.2118,INLAND,158400.0
-117.2,32.76,10.0,581.0,157.0,298.0,156.0,2.4,INLAND,255000.0
-122.07,37.13,31.0,1606.0,2812.0,543.0,199.0,5.5145,INLAND,240000.0
-121.81,39.71,21.0,1222.0,250.0,708.0,281.0,3.8214,INLAND,116700.0
-120.94,39.22,12.0,1321.0,268.0,661.0,232.0,4.0062,NEAR BAY,153800.0
-118.08,34.01,33.0,1091.0,2812.0,890.0,226.0,2.7679,NEAR OCEAN,176400.0
-118.31,34.06,14.0,1461.0,816.0,1639.0,567.0,5.1391,<1H OCEAN,380000.0
-122.29,37.53,35.0,3103.0,2812.0,1089.0,504.0,3.025,NEAR OCEAN,310600.0
-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088,<1H OCEAN,288500.0
-118.13,34.02,38.0,1243.0,310.0,788.0,286.0,2.7474,<1H OCEAN,185100.0
-118.08,33.81,21.0,1189.0,281.0,577.0,264.0,9.1569,<1H OCEAN,237500.0
-117.96,33.83,25.0,2938.0,137.0,474.0,170.0,1.023,<1H OCEAN,298900.0
-117.05,33.02,10.0,917.0,121.0,388.0,131.0,6.3517,NEAR OCEAN,260100.0
-122.27,37.78,52.0,1441.0,280.0,718.0,265.0,2.6806,NEAR OCEAN,207900.0
-119.44,36.59,23.0,568.0,558.0,1331.0,305.0,4.43,INLAND,56700.0
-117.26,32.97,25.0,2582.0,495.0,1088.0,471.0,6.4651,<1H OCEAN,500001.0
-118.34,34.07,52.0,1575.0,605.0,981.0,297.0,3.6219,<1H OCEAN,450000.0
-119.02,35.36,48.0,1833.0,80.0,947.0,363.0,2.2827,INLAND,70000.0
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,INLAND,192200.0
-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5.4513,INLAND,143300.0
-118.45,34.0,39.0,1923.0,408.0,1142.0,433.0,4.575,<1H OCEAN,326700.0
-118.37,36.19,18.0,443.0,579.0,48.0,21.0,3.125,INLAND,71300.0
-120.82,37.54,13.0,707.0,329.0,282.0,86.0,6.1324,INLAND,164800.0
-121.27,37.95,52.0,5020.0,308.0,1368.0,310.0,5.3623,INLAND,54600.0
-122.34,37.99,10.0,2329.0,326.0,1271.0,377.0,4.2837,NEAR OCEAN,85100.0
-121.87,37.25,23.0,3800.0,775.0,1213.0,631.0,3.072,<1H OCEAN,183900.0
-119.73,36.52,13.0,510.0,1262.0,1466.0,289.0,2.5921,INLAND,94200.0
-118.14,34.09,27.0,5745.0,432.0,2934.0,1014.0,2.7483,<1H OCEAN,218800.0
-121.86,37.26,40.0,1908.0,485.0,1305.0,465.0,5.2149,<1H OCEAN,224100.0
-119.05,34.21,2.0,4357.0,255.0,2110.0,876.0,2.4914,<1H OCEAN,218200.0
-122.34,37.53,27.0,3339.0,2812.0,1354.0,458.0,7.3081,INLAND,464600.0
-122.55,38.81,10.0,3639.0,637.0,1027.0,421.0,3.8831,NEAR OCEAN,132100.0
-117.64,34.05,32.0,2431.0,223.0,1378.0,268.0,3.0057,INLAND,96900.0
-122.37,40.55,26.0,1435.0,1650.0,544.0,232.0,1.0278,INLAND,136700.0
-122.71,38.37,16.0,4249.0,345.0,1014.0,348.0,5.6018,<1H OCEAN,253000.0
-121.35,38.61,25.0,4916.0,1243.0,2140.0,1136.0,2.5511,INLAND,134100.0
-118.12,34.17,52.0,1835.0,3479.0,777.0,317.0,2.0064,INLAND,315400.0
-122.65,38.27,31.0,309.0,816.0,2077.0,755.0,5.1391,<1H OCEAN,234500.0
-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3.5938,INLAND,125400.0
-118.21,33.94,34.0,892.0,318.0,1443.0,341.0,2.1903,INLAND,162500.0
-118.35,34.22,4.0,1560.0,374.0,1668.0,389.0,3.025,NEAR OCEAN,154300.0
-118.29,34.16,2.0,1257.0,373.0,764.0,319.0,1.8973,<1H OCEAN,238000.0
-118.28,34.08,30.0,10088.0,773.0,2328.0,746.0,2.6178,<1H OCEAN,203100.0
-117.88,34.06,23.0,6689.0,1124.0,3081.0,1047.0,5.9254,NEAR BAY,491200.0
-119.02,35.39,52.0,8527.0,316.0,106.0,49.0,1.9655,INLAND,72500.0
-122.29,37.92,52.0,1450.0,264.0,568.0,234.0,1.2969,INLAND,311400.0
-119.7,34.41,36.0,2577.0,100.0,1349.0,423.0,3.2679,NEAR OCEAN,226500.0
-121.74,36.92,10.0,3355.0,695.0,1350.0,697.0,2.6506,NEAR OCEAN,164600.0
-117.11,32.69,39.0,395.0,155.0,620.0,162.0,2.725,<1H OCEAN,86500.0
-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566,INLAND,167800.0
-118.12,34.11,49.0,4704.0,319.0,785.0,319.0,4.6146,<1H OCEAN,359600.0
-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545,NEAR OCEAN,178100.0
-117.46,33.94,35.0,3257.0,1027.0,1056.0,279.0,3.5227,INLAND,105400.0
-122.71,37.88,21.0,3548.0,834.0,599.0,250.0,2.2461,NEAR OCEAN,495800.0
-122.16,37.73,10.0,7334.0,408.0,768.0,385.0,3.067,<1H OCEAN,171600.0
-121.93,37.89,13.0,8502.0,185.0,852.0,264.0,5.7089,INLAND,366700.0
-124.14,40.67,23.0,580.0,117.0,320.0,109.0,4.2054,INLAND,130600.0
-122.03,37.3,13.0,836.0,554.0,1551.0,616.0,7.1736,<1H OCEAN,326300.0
-122.08,37.38,33.0,5592.0,77.0,1496.0,581.0,4.1699,INLAND,353600.0
-118.02,33.81,49.0,1069.0,241.0,2227.0,641.0,5.1155,<1H OCEAN,200900.0
-119.77,36.74,20.0,4698.0,519.0,1091.0,443.0,2.5962,INLAND,93900.0
-118.39,33.86,34.0,7005.0,442.0,915.0,437.0,5.687,<1H OCEAN,392400.0
-118.51,34.22,36.0,1493.0,132.0,766.0,272.0,2.9643,<1H OCEAN,213200.0
-117.36,33.92,13.0,9376.0,2812.0,3570.0,1107.0,8.5326,NEAR OCEAN,315200.0
-118.27,34.13,50.0,831.0,485.0,966.0,416.0,4.8424,<1H OCEAN,230300.0
-122.23,38.15,33.0,1307.0,3392.0,753.0,236.0,1.756,NEAR OCEAN,86400.0
-118.5,34.03,20.0,1668.0,208.0,547.0,186.0,4.3676,<1H OCEAN,500001.0
-118.15,34.02,10.0,2729.0,725.0,3004.0,722.0,2.3438,INLAND,154300.0
-122.36,37.96,31.0,1157.0,614.0,956.0,232.0,1.9932,INLAND,80400.0
-118.27,34.17,22.0,2968.0,280.0,825.0,269.0,5.5118,<1H OCEAN,354700.0
-117.89,34.12,35.0,1447.0,272.0,1224.0,268.0,3.9934,INLAND,141900.0
-122.07,38.41,13.0,3053.0,1404.0,1434.0,557.0,1.939,INLAND,245800.0
-119.43,36.61,31.0,2220.0,286.0,1296.0,298.0,5.0309,INLAND,65800.0
-120.24,39.35,13.0,5470.0,620.0,291.0,115.0,3.4792,INLAND,180800.0
-118.46,34.31,4.0,2920.0,745.0,1460.0,598.0,4.2708,<1H OCEAN,218200.0
-117.32,34.51,49.0,626.0,2866.0,1283.0,604.0,1.4194,INLAND,115600.0
-118.85,34.14,45.0,3199.0,547.0,1409.0,560.0,3.7143,<1H OCEAN,423400.0
-121.93,37.35,23.0,3751.0,410.0,1589.0,387.0,3.1065,<1H OCEAN,234100.0
-122.18,38.07,10.0,2807.0,824.0,2089.0,803.0,5.3288,NEAR OCEAN,201800.0
-122.28,37.87,52.0,3458.0,132.0,288.0,131.0,1.8981,NEAR OCEAN,200000.0
-117.58,33.89,2.0,1731.0,404.0,1269.0,351.0,2.5122,INLAND,107900.0
-119.73,34.45,22.0,2261.0,282.0,763.0,294.0,7.419,<1H OCEAN,415600.0
-122.16,37.75,10.0,1227.0,2866.0,928.0,261.0,1.8235,NEAR OCEAN,95200.0
-122.08,37.63,35.0,517.0,108.0,391.0,107.0,4.0682,<1H OCEAN,156900.0
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,<1H OCEAN,162500.0
-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878,INLAND,318300.0
-121.09,38.19,23.0,4251.0,1458.0,358.0,141.0,3.5089,INLAND,105000.0
-124.35,40.54,10.0,1820.0,2812.0,806.0,270.0,3.0147,NEAR OCEAN,94600.0
-117.97,33.84,18.0,1696.0,429.0,462.0,223.0,10.0765,<1H OCEAN,219000.0
-121.89,40.97,26.0,4781.0,181.0,513.0,206.0,6.3875,INLAND,52000.0
-117.98,33.75,51.0,1199.0,802.0,2670.0,772.0,3.8158,<1H OCEAN,180000.0
-118.4,34.25,13.0,1872.0,497.0,1927.0,432.0,2.2019,INLAND,134200.0
-117.2,32.82,35.0,1217.0,220.0,643.0,237.0,3.9464,<1H OCEAN,171600.0
-118.09,34.08,13.0,980.0,1556.0,986.0,336.0,3.4906,<1H OCEAN,235600.0
-117.87,33.6,33.0,3120.0,602.0,1155.0,553.0,5.2949,INLAND,500001.0
-122.51,37.98,10.0,4801.0,700.0,1830.0,679.0,1.6757,NEAR BAY,487800.0
-117.29,34.14,48.0,1717.0,307.0,610.0,267.0,3.4906,INLAND,97600.0
-119.67,36.83,10.0,2145.0,334.0,1024.0,308.0,5.0864,NEAR OCEAN,113700.0
-122.54,37.74,10.0,2006.0,2812.0,1230.0,435.0,4.1786,NEAR BAY,271100.0
-118.27,34.02,39.0,2004.0,633.0,3050.0,621.0,1.875,<1H OCEAN,127300.0
-119.25,35.78,13.0,704.0,342.0,1346.0,323.0,2.7411,INLAND,59800.0
-118.04,33.78,26.0,3642.0,1544.0,1623.0,569.0,1.6467,<1H OCEAN,259400.0
-120.44,34.66,22.0,3231.0,585.0,1739.0,581.0,4.5417,<1H OCEAN,142400.0
-120.97,38.0,27.0,1683.0,288.0,873.0,258.0,4.7069,<1H OCEAN,176900.0
-118.52,34.2,37.0,1795.0,147.0,1082.0,354.0,4.9102,<1H OCEAN,207200.0
-119.17,34.19,30.0,3566.0,508.0,2145.0,437.0,5.3799,NEAR OCEAN,175000.0
-117.08,33.03,15.0,3023.0,623.0,1283.0,559.0,3.3724,INLAND,137900.0
-117.23,33.57,6.0,13724.0,2269.0,5860.0,1986.0,3.9617,NEAR OCEAN,183000.0
-122.04,37.63,13.0,1433.0,743.0,586.0,249.0,1.5268,INLAND,241900.0
-118.28,33.95,4.0,835.0,208.0,707.0,192.0,1.4103,<1H OCEAN,86200.0
-121.02,38.66,13.0,7392.0,59.0,3096.0,1065.0,4.5246,INLAND,198900.0
-118.37,34.07,23.0,2195.0,435.0,884.0,432.0,2.309,<1H OCEAN,486400.0
-117.66,34.15,25.0,3430.0,485.0,1284.0,438.0,8.5282,INLAND,360100.0
-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,5.6501,<1H OCEAN,387200.0
-121.19,38.13,27.0,2400.0,933.0,1085.0,444.0,5.1663,INLAND,165200.0
-118.13,33.84,39.0,2439.0,1418.0,944.0,374.0,1.8295,<1H OCEAN,312400.0
-119.03,35.45,14.0,3520.0,604.0,1748.0,582.0,4.3162,NEAR OCEAN,87100.0
-118.16,33.77,50.0,3235.0,769.0,1284.0,752.0,2.1915,<1H OCEAN,304100.0
-117.66,34.03,23.0,2137.0,345.0,1151.0,352.0,5.753,<1H OCEAN,185500.0
-118.4,33.85,10.0,2658.0,533.0,919.0,489.0,5.6017,<1H OCEAN,430000.0
-117.08,32.64,43.0,1005.0,230.0,548.0,252.0,1.8672,INLAND,145800.0
-120.14,34.59,10.0,1478.0,2812.0,832.0,385.0,7.4574,NEAR OCEAN,309800.0
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,INLAND,153800.0
-122.46,37.71,10.0,1527.0,283.0,1102.0,282.0,3.6398,NEAR OCEAN,231600.0
-118.19,34.14,4.0,901.0,268.0,1514.0,498.0,4.3359,<1H OCEAN,209200.0
-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,INLAND,134800.0
-118.39,33.83,23.0,2075.0,2812.0,954.0,519.0,8.72,<1H OCEAN,500001.0
-117.96,33.82,32.0,2641.0,283.0,1513.0,531.0,5.5591,<1H OCEAN,197400.0
-119.08,37.78,52.0,5348.0,1911.0,285.0,128.0,2.7656,INLAND,130000.0
-117.24,33.21,13.0,2486.0,626.0,1938.0,525.0,2.1293,INLAND,151400.0
-122.47,37.76,10.0,1781.0,498.0,1396.0,648.0,2.0706,NEAR BAY,345700.0
-121.26,38.09,32.0,2624.0,854.0,525.0,201.0,2.6491,INLAND,155000.0
-117.13,32.73,52.0,1148.0,214.0,481.0,215.0,5.454,INLAND,240900.0
-118.3,34.07,26.0,3863.0,889.0,2660.0,740.0,6.394,<1H OCEAN,282300.0
-122.32,38.32,22.0,2483.0,528.0,1478.0,492.0,4.0878,<1H OCEAN,164400.0
-122.0,37.54,23.0,2434.0,1871.0,2023.0,749.0,5.1616,<1H OCEAN,275100.0
-117.15,32.9,12.0,1681.0,381.0,1050.0,362.0,4.2008,INLAND,176100.0
-119.77,36.8,10.0,3748.0,770.0,1827.0,719.0,2.7222,NEAR OCEAN,83100.0
-122.54,37.91,10.0,1983.0,936.0,1159.0,505.0,3.183,NEAR BAY,489000.0
-118.24,33.99,23.0,312.0,89.0,498.0,87.0,2.4107,NEAR OCEAN,96400.0
-118.29,33.73,52.0,9018.0,2812.0,1151.0,486.0,1.5521,NEAR OCEAN,225000.0
-121.29,37.92,10.0,9975.0,288.0,1175.0,278.0,3.1053,INLAND,73100.0
-119.27,36.05,19.0,680.0,1343.0,481.0,140.0,2.2917,INLAND,112500.0
-118.19,34.14,22.0,1826.0,1005.0,793.0,297.0,5.2962,<1H OCEAN,291500.0
-121.58,37.03,33.0,3120.0,685.0,2383.0,681.0,6.2096,INLAND,198600.0
-118.12,33.76,21.0,4977.0,2812.0,1240.0,646.0,1.7849,NEAR OCEAN,461500.0
-121.41,40.82,16.0,3615.0,516.0,915.0,362.0,2.3393,INLAND,90300.0
-118.16,34.02,51.0,1218.0,374.0,1175.0,342.0,1.9688,INLAND,173900.0
-122.3,37.97,10.0,1209.0,1151.0,1777.0,718.0,3.1736,INLAND,184000.0
-118.35,34.16,23.0,5693.0,228.0,584.0,255.0,5.2,<1H OCEAN,267900.0
-117.29,34.11,10.0,1498.0,2055.0,1586.0,455.0,1.1687,INLAND,70800.0
-119.17,34.31,10.0,5822.0,38.0,142.0,45.0,2.2197,<1H OCEAN,500001.0
-116.35,32.74,16.0,2595.0,606.0,1046.0,367.0,1.7137,INLAND,110700.0
-121.87,37.57,47.0,5519.0,883.0,2444.0,825.0,7.0691,<1H OCEAN,393200.0
-121.42,38.57,38.0,1878.0,1333.0,710.0,342.0,5.7398,INLAND,161400.0
-117.26,33.04,16.0,3109.0,450.0,1433.0,453.0,6.6319,INLAND,269600.0
-122.44,37.8,10.0,10484.0,577.0,1045.0,620.0,1.4786,NEAR BAY,500001.0
-118.13,33.92,20.0,984.0,181.0,615.0,206.0,6.5635,<1H OCEAN,201500.0
-118.21,33.89,10.0,1254.0,244.0,929.0,235.0,4.3646,INLAND,116200.0
-117.9,34.08,1.0,3474.0,857.0,976.0,370.0,5.212,<1H OCEAN,201200.0
-117.13,32.75,10.0,1476.0,354.0,698.0,354.0,3.0,INLAND,168800.0
-117.66,33.57,10.0,2483.0,443.0,1357.0,400.0,5.5545,INLAND,214200.0
-118.3,34.0,52.0,1743.0,421.0,1206.0,384.0,1.6875,INLAND,116000.0
-122.53,37.87,10.0,2557.0,461.0,658.0,253.0,7.9977,NEAR OCEAN,400000.0
-119.0,36.05,24.0,205.0,396.0,1986.0,662.0,1.5506,INLAND,52300.0
-118.26,34.1,48.0,16679.0,571.0,1421.0,563.0,1.1929,<1H OCEAN,318600.0
-121.83,37.37,27.0,821.0,149.0,370.0,135.0,2.6893,<1H OCEAN,209100.0
-122.11,37.42,10.0,3058.0,1695.0,1267.0,540.0,7.1674,INLAND,417800.0
-122.27,38.31,23.0,25135.0,589.0,1373.0,582.0,3.1942,NEAR OCEAN,155200.0
-121.14,38.92,22.0,2069.0,964.0,889.0,299.0,4.6771,INLAND,212000.0
-118.12,33.96,36.0,1388.0,84.0,698.0,240.0,4.8523,<1H OCEAN,267300.0
-122.33,37.53,25.0,741.0,640.0,769.0,352.0,3.3594,NEAR OCEAN,458500.0
-121.02,39.23,13.0,1427.0,589.0,642.0,333.0,1.4241,INLAND,125000.0
-114.94,34.55,20.0,404.0,95.0,119.0,58.0,1.625,INLAND,50000.0
-117.84,33.76,26.0,2110.0,409.0,1146.0,407.0,4.3698,NEAR OCEAN,229600.0
-121.46,38.64,20.0,1517.0,652.0,1287.0,328.0,3.776,INLAND,67000.0
-117.08,32.74,33.0,3260.0,673.0,1784.0,666.0,3.5078,INLAND,126500.0
-119.45,36.6,36.0,2294.0,489.0,1430.0,454.0,1.8975,INLAND,60900.0
-117.1,32.74,14.0,2361.0,601.0,1831.0,526.0,1.6102,ISLAND,93400.0
-122.09,37.86,27.0,921.0,828.0,2212.0,770.0,8.2961,NEAR BAY,402600.0
-122.33,40.52,21.0,4687.0,614.0,1318.0,454.0,3.5081,INLAND,116700.0
-119.57,36.72,49.0,3782.0,1952.0,1248.0,445.0,2.543,INLAND,99500.0
-118.41,34.07,23.0,1202.0,142.0,408.0,138.0,15.0001,<1H OCEAN,500001.0
-116.27,34.13,26.0,3025.0,957.0,184.0,59.0,2.7139,INLAND,65800.0
-118.32,34.03,10.0,1734.0,453.0,1272.0,438.0,3.1731,INLAND,121500.0
-118.59,34.18,13.0,11853.0,436.0,4404.0,2447.0,2.9934,<1H OCEAN,271300.0
-117.98,33.94,5.0,2562.0,367.0,1222.0,446.0,4.0985,<1H OCEAN,226200.0
-118.22,33.91,23.0,1847.0,500.0,2263.0,473.0,1.5161,<1H OCEAN,103200.0
-118.38,34.21,33.0,1981.0,484.0,1665.0,466.0,3.0833,<1H OCEAN,179100.0
-121.93,37.22,26.0,4921.0,1555.0,1811.0,560.0,2.5212,<1H OCEAN,500001.0
-122.42,37.8,10.0,1777.0,486.0,932.0,427.0,4.1933,NEAR OCEAN,420000.0
-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,NEAR OCEAN,129200.0
-120.99,37.68,23.0,975.0,647.0,1595.0,617.0,2.2336,INLAND,112700.0
-117.94,33.82,23.0,4735.0,879.0,2600.0,868.0,3.212,<1H OCEAN,228600.0
-121.76,37.33,20.0,4153.0,1849.0,2435.0,697.0,5.6306,<1H OCEAN,286200.0
-117.0,32.8,33.0,1816.0,2812.0,768.0,316.0,4.5662,NEAR OCEAN,150300.0
-116.79,32.61,10.0,2652.0,520.0,1421.0,491.0,3.5227,INLAND,206100.0
-118.35,33.93,35.0,1050.0,252.0,918.0,236.0,1.7344,INLAND,146900.0
-121.9,37.37,20.0,900.0,70.0,120.0,69.0,3.8833,<1H OCEAN,187500.0
-118.28,34.01,52.0,795.0,308.0,1118.0,275.0,1.2175,NEAR OCEAN,131300.0
-118.41,33.97,6.0,2351.0,503.0,3732.0,474.0,4.6176,<1H OCEAN,352300.0
-117.88,34.12,35.0,1574.0,276.0,1088.0,289.0,4.0938,INLAND,165300.0
-118.06,34.14,10.0,3110.0,379.0,1151.0,387.0,8.4889,INLAND,500001.0
-122.57,37.98,10.0,2860.0,222.0,1178.0,522.0,4.625,INLAND,355000.0
-118.3,33.8,28.0,1115.0,412.0,1472.0,396.0,3.1392,NEAR OCEAN,146200.0
-122.35,37.58,30.0,2221.0,2812.0,2129.0,1536.0,5.7914,NEAR OCEAN,345000.0
-118.21,33.82,45.0,455.0,92.0,394.0,89.0,4.9562,<1H OCEAN,165700.0
-121.87,37.32,36.0,1471.0,360.0,1182.0,326.0,2.7031,INLAND,175800.0
-118.24,34.03,12.0,2632.0,62.0,137.0,45.0,2.0921,<1H OCEAN,312500.0
-118.44,34.2,23.0,1631.0,1944.0,1198.0,417.0,2.9219,<1H OCEAN,241300.0
-120.12,34.6,29.0,4506.0,182.0,966.0,419.0,7.5845,NEAR OCEAN,290900.0
-118.03,34.08,32.0,1166.0,2315.0,1732.0,454.0,9.3586,INLAND,169600.0
-121.08,40.19,31.0,3909.0,670.0,69.0,43.0,3.6546,INLAND,137500.0
-122.48,37.72,10.0,1405.0,338.0,733.0,342.0,1.9952,NEAR OCEAN,187500.0
-118.22,33.83,43.0,1426.0,272.0,871.0,276.0,3.7083,INLAND,175200.0
-119.21,34.28,10.0,7548.0,2812.0,937.0,315.0,2.136,INLAND,281100.0
-122.44,37.8,52.0,2865.0,2485.0,1029.0,577.0,4.1448,<1H OCEAN,500001.0
-117.49,34.04,13.0,3635.0,1170.0,3527.0,1098.0,4.1775,<1H OCEAN,143700.0
-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,NEAR OCEAN,130400.0
-117.86,33.73,23.0,407.0,108.0,647.0,96.0,3.775,INLAND,177400.0
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,<1H OCEAN,112500.0
-121.47,38.52,32.0,5076.0,664.0,1597.0,522.0,2.4912,INLAND,60400.0
-117.49,33.9,7.0,10235.0,2238.0,5271.0,2094.0,3.6071,INLAND,159100.0
-122.33,38.21,33.0,2017.0,370.0,949.0,342.0,3.6036,INLAND,228600.0
-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169,INLAND,165100.0
-122.54,37.96,10.0,13796.0,1467.0,996.0,449.0,2.7202,<1H OCEAN,500001.0
-119.67,36.81,13.0,1262.0,216.0,622.0,199.0,4.9432,<1H OCEAN,114400.0
-119.07,35.36,39.0,5254.0,894.0,2155.0,831.0,4.6705,<1H OCEAN,110700.0
-118.05,33.97,36.0,2854.0,688.0,2816.0,673.0,3.6,<1H OCEAN,154000.0
-117.66,34.08,6.0,2328.0,626.0,623.0,261.0,5.0099,INLAND,141000.0
-121.24,37.96,31.0,874.0,217.0,788.0,222.0,1.8417,INLAND,57700.0
-118.18,34.02,10.0,887.0,2812.0,965.0,217.0,2.625,NEAR OCEAN,133900.0
-123.24,39.81,25.0,4345.0,1002.0,746.0,259.0,1.7788,INLAND,57900.0
-122.62,38.25,33.0,1453.0,250.0,677.0,237.0,4.0962,INLAND,170200.0
-120.1,36.16,17.0,5003.0,53.0,715.0,146.0,3.5109,INLAND,55000.0
-118.31,33.88,33.0,4466.0,819.0,1371.0,498.0,1.7614,<1H OCEAN,260700.0
-122.47,37.75,4.0,2088.0,472.0,1281.0,448.0,3.0305,INLAND,366300.0
-121.43,38.65,29.0,13315.0,198.0,661.0,176.0,0.9337,INLAND,77400.0
-121.81,37.35,23.0,3477.0,671.0,2990.0,648.0,4.4671,INLAND,172600.0
-118.25,34.06,20.0,726.0,246.0,1673.0,1088.0,5.3081,<1H OCEAN,287500.0
-117.69,34.06,10.0,4112.0,2124.0,649.0,198.0,2.7986,INLAND,114400.0
-118.06,33.85,3.0,4851.0,388.0,2527.0,704.0,6.0142,<1H OCEAN,437400.0
-122.49,37.73,23.0,1190.0,1186.0,497.0,199.0,3.6467,NEAR OCEAN,438500.0
-122.01,37.37,25.0,3469.0,1698.0,1066.0,390.0,12.8483,<1H OCEAN,360900.0
-121.7,36.67,32.0,6840.0,155.0,458.0,142.0,6.2838,<1H OCEAN,252600.0
-121.06,38.91,10.0,6501.0,1416.0,2954.0,1373.0,2.5373,INLAND,143000.0
-118.09,33.95,32.0,1083.0,206.0,737.0,218.0,3.5583,<1H OCEAN,170800.0
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,INLAND,453800.0
-117.76,34.06,13.0,5062.0,1591.0,1719.0,459.0,2.227,INLAND,91900.0
-121.6,39.77,51.0,2263.0,497.0,1138.0,455.0,1.9014,INLAND,87300.0
-122.45,37.73,10.0,2672.0,1459.0,752.0,246.0,2.4808,NEAR OCEAN,266200.0
-118.19,33.99,35.0,1172.0,436.0,1741.0,408.0,2.4596,NEAR OCEAN,154700.0
-119.17,34.22,29.0,4603.0,816.0,2783.0,790.0,3.2872,NEAR OCEAN,197100.0
-118.16,34.16,14.0,1576.0,466.0,696.0,249.0,2.6352,<1H OCEAN,261800.0
-122.4,37.59,22.0,3296.0,2812.0,1163.0,479.0,6.2306,INLAND,500001.0
-116.49,33.8,13.0,8789.0,742.0,1274.0,688.0,3.7396,<1H OCEAN,148900.0
-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,<1H OCEAN,160100.0
-122.23,38.06,39.0,1350.0,266.0,490.0,257.0,4.1957,INLAND,171100.0
-120.98,39.08,20.0,4570.0,906.0,2125.0,815.0,3.0403,NEAR OCEAN,148000.0
-118.47,34.02,35.0,10509.0,892.0,986.0,557.0,1.871,<1H OCEAN,444400.0
-118.09,33.81,36.0,3440.0,899.0,666.0,257.0,6.1896,<1H OCEAN,243300.0
-116.43,33.81,8.0,6710.0,799.0,2069.0,781.0,3.5223,<1H OCEAN,115100.0
-121.92,37.36,10.0,198.0,32.0,158.0,32.0,3.1563,NEAR OCEAN,137500.0
-116.33,33.72,18.0,6338.0,2000.0,2450.0,1139.0,7.4382,INLAND,353100.0
-118.51,34.2,37.0,1021.0,1142.0,1031.0,414.0,4.3889,<1H OCEAN,188400.0
-118.07,34.12,43.0,4501.0,1274.0,802.0,277.0,4.2312,INLAND,272600.0
-118.07,33.86,45.0,1505.0,885.0,1703.0,472.0,3.7091,<1H OCEAN,225900.0
-117.95,34.09,10.0,1179.0,324.0,1296.0,331.0,2.851,<1H OCEAN,140600.0
-122.7,38.97,25.0,2554.0,540.0,723.0,319.0,3.2375,INLAND,114200.0
-122.28,37.86,52.0,3091.0,729.0,1582.0,636.0,2.5652,NEAR OCEAN,157700.0
-122.1,37.89,10.0,3282.0,653.0,1398.0,601.0,4.7717,INLAND,310300.0
-122.44,37.76,32.0,5591.0,454.0,816.0,438.0,7.1425,<1H OCEAN,370000.0
-120.74,37.33,21.0,2390.0,470.0,1409.0,428.0,3.0809,INLAND,81300.0
-118.32,33.91,13.0,3979.0,137.0,605.0,170.0,5.0102,<1H OCEAN,184500.0
-117.78,33.78,6.0,9792.0,2812.0,3744.0,1179.0,10.1714,INLAND,481500.0
-117.11,32.91,10.0,1840.0,2812.0,855.0,241.0,7.5992,INLAND,310600.0
-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0,INLAND,89300.0
-118.23,34.2,15.0,1588.0,514.0,750.0,295.0,5.3925,<1H OCEAN,317900.0
-122.35,37.93,10.0,1334.0,1554.0,1048.0,316.0,5.3106,INLAND,88000.0
-118.39,34.08,23.0,833.0,864.0,349.0,210.0,2.6597,<1H OCEAN,375000.0
-118.8,34.19,34.0,6767.0,2222.0,5495.0,2152.0,8.6499,<1H OCEAN,500001.0
-121.45,38.56,52.0,3420.0,555.0,1301.0,530.0,4.0417,<1H OCEAN,173800.0
-122.42,37.77,52.0,4547.0,1398.0,1266.0,626.0,4.5268,NEAR OCEAN,350000.0
-122.26,37.55,32.0,927.0,603.0,683.0,408.0,4.7045,NEAR OCEAN,500001.0
-118.15,33.84,36.0,1797.0,252.0,635.0,241.0,6.0102,<1H OCEAN,221300.0
-118.03,33.85,13.0,12902.0,1634.0,2873.0,1004.0,1.8393,<1H OCEAN,224100.0
-121.97,37.56,29.0,573.0,1849.0,4518.0,1772.0,4.8052,<1H OCEAN,254000.0
-122.28,37.78,10.0,1487.0,306.0,730.0,327.0,3.5902,INLAND,219000.0
-117.89,33.66,33.0,3595.0,785.0,1621.0,732.0,4.1372,INLAND,265200.0
